VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,Make_Accura,Make_BMW,Age,Deductible,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,Age,VehiclePrice,DriverRating,AccidentArea_Rural,AccidentArea_Urban
True,False,False,False,False,32,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32,34500.0,4,False,True
False,True,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33,24500.0,3,False,True
False,True,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,50,34500.0,1,False,True
True,False,False,False,False,63,500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,63,24500.0,1,False,True
True,False,False,False,False,53,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53,24500.0,3,True,False
True,False,False,False,False,47,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,24500.0,3,False,True
True,False,False,False,False,49,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49,34500.0,3,False,True
True,False,False,False,False,40,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40,24500.0,4,False,True
True,False,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,34500.0,1,False,True
True,False,False,False,False,54,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,54,24500.0,1,False,True
True,False,False,False,False,66,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66,34500.0,1,False,True
False,True,False,False,False,39,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,24500.0,4,False,True
False,True,False,False,False,65,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,65,24500.0,2,False,True
True,False,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33,34500.0,1,False,True
False,True,False,False,False,53,700,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,53,24500.0,2,False,True
True,False,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50,24500.0,3,False,True
False,True,False,False,False,55,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,55,34500.0,3,False,True
True,False,False,False,False,51,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,24500.0,3,False,True
False,True,False,False,False,31,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31,24500.0,1,False,True
True,False,False,False,False,21,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21,20000.0,4,False,True
True,False,False,False,False,65,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65,24500.0,2,False,True
True,False,False,True,False,45,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,24500.0,1,False,True
False,True,False,False,False,50,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,24500.0,1,False,True
False,True,False,False,False,30,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,69000.0,4,False,True
True,False,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33,24500.0,1,False,True
True,False,False,False,False,45,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,24500.0,1,False,True
True,False,False,False,False,55,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,34500.0,4,True,False
True,False,False,False,False,39,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,39,24500.0,1,False,True
True,False,False,False,False,46,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,46,24500.0,3,False,True
False,True,False,False,False,25,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,25,34500.0,2,False,True
True,False,False,False,False,34,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34,24500.0,3,False,True
True,False,False,False,False,35,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,34500.0,3,False,True
True,False,False,True,False,53,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53,34500.0,3,False,True
True,False,False,True,False,47,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,34500.0,2,False,True
True,False,False,False,False,28,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28,24500.0,1,False,True
True,False,False,False,False,30,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,24500.0,4,False,True
True,False,False,False,False,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,69000.0,1,False,True
True,False,False,False,False,21,400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21,34500.0,1,False,True
True,False,False,False,False,32,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,24500.0,4,False,True
False,True,False,False,False,37,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,37,34500.0,2,False,True
False,True,False,False,False,28,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,34500.0,2,False,True
True,False,False,False,False,40,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,69000.0,2,False,True
True,False,False,False,False,34,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34,20000.0,3,False,True
True,False,False,False,False,65,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65,34500.0,3,False,True
True,False,False,False,False,28,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,24500.0,3,False,True
False,True,False,False,False,31,700,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31,24500.0,2,False,True
False,True,False,False,False,64,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,64,24500.0,1,False,True
True,False,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30,24500.0,2,False,True
False,True,False,False,False,36,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,36,69000.0,1,True,False
True,False,False,False,False,54,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,54,24500.0,3,False,True
True,False,False,False,False,68,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,68,24500.0,2,False,True
False,True,False,False,False,38,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38,34500.0,2,False,True
True,False,False,False,False,61,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,61,34500.0,3,False,True
True,False,False,True,False,41,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,24500.0,3,False,True
True,False,False,False,False,38,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38,34500.0,3,False,True
